"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"CHM00056187","WENJIANG, CH","2005-01-01","0.00",,"36","38","34"
"CHM00056187","WENJIANG, CH","2005-01-02","0.00",,"32","44","24"
"CHM00056187","WENJIANG, CH","2005-01-03","0.00",,"37","54","28"
"CHM00056187","WENJIANG, CH","2005-01-04","0.00",,"37","47","28"
"CHM00056187","WENJIANG, CH","2005-01-05","0.00",,"40","51","32"
"CHM00056187","WENJIANG, CH","2005-01-06","0.00",,"39","51","32"
"CHM00056187","WENJIANG, CH","2005-01-07","0.00",,"45","53","39"
"CHM00056187","WENJIANG, CH","2005-01-08","0.00",,"43","48","40"
"CHM00056187","WENJIANG, CH","2005-01-09","0.00",,"41","48","32"
"CHM00056187","WENJIANG, CH","2005-01-10","0.09",,"41","44","39"
"CHM00056187","WENJIANG, CH","2005-01-11","0.09",,"42","45","40"
"CHM00056187","WENJIANG, CH","2005-01-12","0.15",,"41","44","40"
"CHM00056187","WENJIANG, CH","2005-01-13","0.04",,"41","47","39"
"CHM00056187","WENJIANG, CH","2005-01-14","0.00",,"38","51","28"
"CHM00056187","WENJIANG, CH","2005-01-15","0.00",,"39","48","32"
"CHM00056187","WENJIANG, CH","2005-01-16","0.00",,"42","49","33"
"CHM00056187","WENJIANG, CH","2005-01-17","0.00",,"44","47","42"
"CHM00056187","WENJIANG, CH","2005-01-18","0.02",,"42","45","41"
"CHM00056187","WENJIANG, CH","2005-01-19","0.00",,"40","42","39"
"CHM00056187","WENJIANG, CH","2005-01-20","0.09",,"40","41","39"
"CHM00056187","WENJIANG, CH","2005-01-21","0.05",,"41","44","39"
"CHM00056187","WENJIANG, CH","2005-01-22","0.00",,"40","43","39"
"CHM00056187","WENJIANG, CH","2005-01-23","0.07",,"42","51","39"
"CHM00056187","WENJIANG, CH","2005-01-24","0.00",,"39","48","29"
"CHM00056187","WENJIANG, CH","2005-01-25","0.00",,"43","47","40"
"CHM00056187","WENJIANG, CH","2005-01-26","0.00",,"42","45","40"
"CHM00056187","WENJIANG, CH","2005-01-27","0.00",,"42","49","37"
"CHM00056187","WENJIANG, CH","2005-01-28","0.00",,"44","48","42"
"CHM00056187","WENJIANG, CH","2005-01-29","0.00",,"44","46","43"
"CHM00056187","WENJIANG, CH","2005-01-30","0.00",,"42","44","40"
"CHM00056187","WENJIANG, CH","2005-01-31","0.00",,"44","50","39"
"CHM00056187","WENJIANG, CH","2005-02-01","0.00",,"43","46","40"
"CHM00056187","WENJIANG, CH","2005-02-02","0.02",,"40","43","38"
"CHM00056187","WENJIANG, CH","2005-02-03","0.00",,"42","45","39"
"CHM00056187","WENJIANG, CH","2005-02-04","0.00",,"43","45","41"
"CHM00056187","WENJIANG, CH","2005-02-05","0.00",,"45","50","41"
"CHM00056187","WENJIANG, CH","2005-02-06","0.00",,"47","55","42"
"CHM00056187","WENJIANG, CH","2005-02-07","0.00",,"46","51","42"
"CHM00056187","WENJIANG, CH","2005-02-08","0.00",,"46","51","44"
"CHM00056187","WENJIANG, CH","2005-02-09","0.00",,"46","50","44"
"CHM00056187","WENJIANG, CH","2005-02-10","0.00",,"45","55","36"
"CHM00056187","WENJIANG, CH","2005-02-11","0.05",,"45","49","41"
"CHM00056187","WENJIANG, CH","2005-02-12","0.14",,"44","47","42"
"CHM00056187","WENJIANG, CH","2005-02-13","0.00",,"43","45","40"
"CHM00056187","WENJIANG, CH","2005-02-14","0.02",,"42","44","42"
"CHM00056187","WENJIANG, CH","2005-02-15","0.00",,"45","50","42"
"CHM00056187","WENJIANG, CH","2005-02-16","0.00",,"44","47","42"
"CHM00056187","WENJIANG, CH","2005-02-17","0.07",,"42","45","40"
"CHM00056187","WENJIANG, CH","2005-02-18","0.07",,"41","44","39"
"CHM00056187","WENJIANG, CH","2005-02-19","0.10",,"35","42","33"
"CHM00056187","WENJIANG, CH","2005-02-20","0.01",,"37","44","33"
"CHM00056187","WENJIANG, CH","2005-02-21","0.00",,"38","42","34"
"CHM00056187","WENJIANG, CH","2005-02-22","0.00",,"37","45","28"
"CHM00056187","WENJIANG, CH","2005-02-23","0.00",,"44","51","39"
"CHM00056187","WENJIANG, CH","2005-02-24","0.00",,"44","57","31"
"CHM00056187","WENJIANG, CH","2005-02-25","0.00",,"49","64","37"
"CHM00056187","WENJIANG, CH","2005-02-26","0.00",,"47","51","46"
"CHM00056187","WENJIANG, CH","2005-02-27","0.05",,"47","54","43"
"CHM00056187","WENJIANG, CH","2005-02-28","0.00",,"48","55","43"
"CHM00056187","WENJIANG, CH","2005-03-01","0.03",,"48","51","45"
"CHM00056187","WENJIANG, CH","2005-03-02","0.07",,"49","57","44"
"CHM00056187","WENJIANG, CH","2005-03-03","0.01",,"48","54","45"
"CHM00056187","WENJIANG, CH","2005-03-04","0.00",,"50","59","42"
"CHM00056187","WENJIANG, CH","2005-03-05","0.00",,"46","63","34"
"CHM00056187","WENJIANG, CH","2005-03-06","0.00",,"51","63","41"
"CHM00056187","WENJIANG, CH","2005-03-07","0.00",,"53","67","42"
"CHM00056187","WENJIANG, CH","2005-03-08","0.00",,"54","68","42"
"CHM00056187","WENJIANG, CH","2005-03-09","0.00",,"57","70","45"
"CHM00056187","WENJIANG, CH","2005-03-10","0.00",,"58","71","48"
"CHM00056187","WENJIANG, CH","2005-03-11","0.00",,"57","63","54"
"CHM00056187","WENJIANG, CH","2005-03-12","0.24",,"48","55","45"
"CHM00056187","WENJIANG, CH","2005-03-13","0.00",,"46","48","44"
"CHM00056187","WENJIANG, CH","2005-03-14","0.03",,"48","54","44"
"CHM00056187","WENJIANG, CH","2005-03-15","0.00",,"53","62","47"
"CHM00056187","WENJIANG, CH","2005-03-16","0.00",,"56","65","50"
"CHM00056187","WENJIANG, CH","2005-03-17","0.02",,"52","56","49"
"CHM00056187","WENJIANG, CH","2005-03-18","0.04",,"53","63","43"
"CHM00056187","WENJIANG, CH","2005-03-19","0.00",,"53","58","50"
"CHM00056187","WENJIANG, CH","2005-03-20","0.00",,"51","54","48"
"CHM00056187","WENJIANG, CH","2005-03-21","0.00",,"57","67","50"
"CHM00056187","WENJIANG, CH","2005-03-22","0.48",,"55","63","52"
"CHM00056187","WENJIANG, CH","2005-03-23","0.38",,"52","56","50"
"CHM00056187","WENJIANG, CH","2005-03-24","0.01",,"53","61","48"
"CHM00056187","WENJIANG, CH","2005-03-25","0.00",,"51","54","49"
"CHM00056187","WENJIANG, CH","2005-03-26","0.09",,"54","62","47"
"CHM00056187","WENJIANG, CH","2005-03-27","0.01",,"56","66","45"
"CHM00056187","WENJIANG, CH","2005-03-28","0.00",,"56","61","54"
"CHM00056187","WENJIANG, CH","2005-03-29","0.00",,"56","62","53"
"CHM00056187","WENJIANG, CH","2005-03-30","0.04",,"55","62","49"
"CHM00056187","WENJIANG, CH","2005-03-31","0.32",,"56","62","53"
"CHM00056187","WENJIANG, CH","2005-04-01","0.29",,"61","72","54"
"CHM00056187","WENJIANG, CH","2005-04-02","0.00",,"62","72","53"
"CHM00056187","WENJIANG, CH","2005-04-03","0.00",,"63","77","52"
"CHM00056187","WENJIANG, CH","2005-04-04","0.00",,"65","76","58"
"CHM00056187","WENJIANG, CH","2005-04-05","0.00",,"67","78","58"
"CHM00056187","WENJIANG, CH","2005-04-06","0.00",,"67","80","56"
"CHM00056187","WENJIANG, CH","2005-04-07","0.00",,"71","83","62"
"CHM00056187","WENJIANG, CH","2005-04-08","0.00",,"69","79","65"
"CHM00056187","WENJIANG, CH","2005-04-09","0.34",,"56","65","54"
"CHM00056187","WENJIANG, CH","2005-04-10","0.02",,"54","60","50"
"CHM00056187","WENJIANG, CH","2005-04-11","0.02",,"54","58","50"
"CHM00056187","WENJIANG, CH","2005-04-12","0.00",,"55","62","49"
"CHM00056187","WENJIANG, CH","2005-04-13","0.00",,"57","69","43"
"CHM00056187","WENJIANG, CH","2005-04-14","0.00",,"62","73","53"
"CHM00056187","WENJIANG, CH","2005-04-15","0.00",,"62","68","56"
"CHM00056187","WENJIANG, CH","2005-04-16","0.04",,"61","69","56"
"CHM00056187","WENJIANG, CH","2005-04-17","0.23",,"60","68","57"
"CHM00056187","WENJIANG, CH","2005-04-18","0.36",,"63","73","57"
"CHM00056187","WENJIANG, CH","2005-04-19","0.00",,"66","76","58"
"CHM00056187","WENJIANG, CH","2005-04-20","0.00",,"67","81","55"
"CHM00056187","WENJIANG, CH","2005-04-21","0.00",,"70","81","61"
"CHM00056187","WENJIANG, CH","2005-04-22","0.00",,"72","81","65"
"CHM00056187","WENJIANG, CH","2005-04-23","0.07",,"64","70","62"
"CHM00056187","WENJIANG, CH","2005-04-24","0.00",,"66","81","53"
"CHM00056187","WENJIANG, CH","2005-04-25","0.00",,"72","84","60"
"CHM00056187","WENJIANG, CH","2005-04-26","0.00",,"72","85","59"
"CHM00056187","WENJIANG, CH","2005-04-27","0.13",,"74","84","63"
"CHM00056187","WENJIANG, CH","2005-04-28","0.01",,"73","85","67"
"CHM00056187","WENJIANG, CH","2005-04-29","0.00",,"73","84","64"
"CHM00056187","WENJIANG, CH","2005-04-30","0.00",,"76","87","70"
"CHM00056187","WENJIANG, CH","2005-05-01","0.01",,"76","88","68"
"CHM00056187","WENJIANG, CH","2005-05-02","0.00",,"74","86","69"
"CHM00056187","WENJIANG, CH","2005-05-03","0.61",,"70","79","65"
"CHM00056187","WENJIANG, CH","2005-05-04","0.08",,"67","71","64"
"CHM00056187","WENJIANG, CH","2005-05-05","0.14",,"71","79","66"
"CHM00056187","WENJIANG, CH","2005-05-06","0.00",,"71","82","63"
"CHM00056187","WENJIANG, CH","2005-05-07","0.00",,"69","75","63"
"CHM00056187","WENJIANG, CH","2005-05-08","0.00",,"69","77","63"
"CHM00056187","WENJIANG, CH","2005-05-09","0.00",,"70","83","59"
"CHM00056187","WENJIANG, CH","2005-05-10","0.17",,"67","75","64"
"CHM00056187","WENJIANG, CH","2005-05-11","0.01",,"68","77","63"
"CHM00056187","WENJIANG, CH","2005-05-12","0.06",,"66","75","63"
"CHM00056187","WENJIANG, CH","2005-05-13","0.02",,"72","83","64"
"CHM00056187","WENJIANG, CH","2005-05-14","0.02",,"74","84","67"
"CHM00056187","WENJIANG, CH","2005-05-15","0.04",,"70","76","67"
"CHM00056187","WENJIANG, CH","2005-05-16","0.25",,"71","82","63"
"CHM00056187","WENJIANG, CH","2005-05-17","0.00",,"71","80","62"
"CHM00056187","WENJIANG, CH","2005-05-18","0.20",,"67","76","62"
"CHM00056187","WENJIANG, CH","2005-05-19","0.05",,"68","76","61"
"CHM00056187","WENJIANG, CH","2005-05-20","0.11",,"68","72","64"
"CHM00056187","WENJIANG, CH","2005-05-21","0.14",,"70","80","62"
"CHM00056187","WENJIANG, CH","2005-05-22","0.00",,"70","77","66"
"CHM00056187","WENJIANG, CH","2005-05-23","0.00",,"70","76","65"
"CHM00056187","WENJIANG, CH","2005-05-24","0.00",,"71","80","64"
"CHM00056187","WENJIANG, CH","2005-05-25","0.18",,"68","73","65"
"CHM00056187","WENJIANG, CH","2005-05-26","0.19",,"70","80","65"
"CHM00056187","WENJIANG, CH","2005-05-27","0.00",,"75","82","67"
"CHM00056187","WENJIANG, CH","2005-05-28","0.03",,"75","80","71"
"CHM00056187","WENJIANG, CH","2005-05-29","0.22",,"73","80","69"
"CHM00056187","WENJIANG, CH","2005-05-30","0.19",,"74","83","70"
"CHM00056187","WENJIANG, CH","2005-05-31","0.24",,"71","77","69"
"CHM00056187","WENJIANG, CH","2005-06-01","0.02",,"73","81","65"
"CHM00056187","WENJIANG, CH","2005-06-02","0.00",,"78","87","70"
"CHM00056187","WENJIANG, CH","2005-06-03","0.00",,"75","83","70"
"CHM00056187","WENJIANG, CH","2005-06-04","0.00",,"72","76","69"
"CHM00056187","WENJIANG, CH","2005-06-05","0.54",,"71","75","67"
"CHM00056187","WENJIANG, CH","2005-06-06","0.00",,"76","87","66"
"CHM00056187","WENJIANG, CH","2005-06-07","0.00",,"78","86","69"
"CHM00056187","WENJIANG, CH","2005-06-08","0.00",,"75","82","71"
"CHM00056187","WENJIANG, CH","2005-06-09","0.31",,"73","81","67"
"CHM00056187","WENJIANG, CH","2005-06-10","0.00",,"78","88","71"
"CHM00056187","WENJIANG, CH","2005-06-11","0.00",,"77","86","70"
"CHM00056187","WENJIANG, CH","2005-06-12","0.00",,"78","86","72"
"CHM00056187","WENJIANG, CH","2005-06-13","0.00",,"80","89","74"
"CHM00056187","WENJIANG, CH","2005-06-14","0.00",,"82","91","73"
"CHM00056187","WENJIANG, CH","2005-06-15","0.00",,"83","92","76"
"CHM00056187","WENJIANG, CH","2005-06-16","0.00",,"78","87","75"
"CHM00056187","WENJIANG, CH","2005-06-17","0.74",,"73","78","70"
"CHM00056187","WENJIANG, CH","2005-06-18","0.00",,"74","80","68"
"CHM00056187","WENJIANG, CH","2005-06-19","0.00",,"77","83","72"
"CHM00056187","WENJIANG, CH","2005-06-20","0.00",,"76","81","71"
"CHM00056187","WENJIANG, CH","2005-06-21","0.00",,"80","91","70"
"CHM00056187","WENJIANG, CH","2005-06-22","0.06",,"80","88","72"
"CHM00056187","WENJIANG, CH","2005-06-23","0.00",,"78","87","72"
"CHM00056187","WENJIANG, CH","2005-06-24","2.22",,"71","78","68"
"CHM00056187","WENJIANG, CH","2005-06-25","0.05",,"76","86","69"
"CHM00056187","WENJIANG, CH","2005-06-26","0.00",,"79","90","70"
"CHM00056187","WENJIANG, CH","2005-06-27","0.00",,"80","91","72"
"CHM00056187","WENJIANG, CH","2005-06-28","0.00",,"81","89","76"
"CHM00056187","WENJIANG, CH","2005-06-29","0.00",,"82","91","74"
"CHM00056187","WENJIANG, CH","2005-06-30","2.39",,"78","83","71"
"CHM00056187","WENJIANG, CH","2005-07-01","0.78",,"78","86","75"
"CHM00056187","WENJIANG, CH","2005-07-02","0.31",,"78","85","71"
"CHM00056187","WENJIANG, CH","2005-07-03","1.70",,"73","79","68"
"CHM00056187","WENJIANG, CH","2005-07-04","0.00",,"77","84","72"
"CHM00056187","WENJIANG, CH","2005-07-05","0.00",,"77","82","73"
"CHM00056187","WENJIANG, CH","2005-07-06","0.00",,"80","89","75"
"CHM00056187","WENJIANG, CH","2005-07-07","0.00",,"81","89","76"
"CHM00056187","WENJIANG, CH","2005-07-08","0.00",,"80","88","76"
"CHM00056187","WENJIANG, CH","2005-07-09","0.00",,"79","86","75"
"CHM00056187","WENJIANG, CH","2005-07-10","0.00",,"76","84","71"
"CHM00056187","WENJIANG, CH","2005-07-11","0.00",,"77","81","72"
"CHM00056187","WENJIANG, CH","2005-07-12","0.00",,"78","89","70"
"CHM00056187","WENJIANG, CH","2005-07-13","0.00",,"79","89","69"
"CHM00056187","WENJIANG, CH","2005-07-14","0.00",,"79","89","71"
"CHM00056187","WENJIANG, CH","2005-07-15","0.00",,"80","88","74"
"CHM00056187","WENJIANG, CH","2005-07-16","0.00",,"79","85","74"
"CHM00056187","WENJIANG, CH","2005-07-17","0.02",,"77","82","74"
"CHM00056187","WENJIANG, CH","2005-07-18","0.30",,"75","77","73"
"CHM00056187","WENJIANG, CH","2005-07-19","0.17",,"76","83","72"
"CHM00056187","WENJIANG, CH","2005-07-20","0.00",,"78","84","72"
"CHM00056187","WENJIANG, CH","2005-07-21","0.02",,"77","85","71"
"CHM00056187","WENJIANG, CH","2005-07-22","0.00",,"81","92","73"
"CHM00056187","WENJIANG, CH","2005-07-23","0.00",,"83","94","71"
"CHM00056187","WENJIANG, CH","2005-07-24","0.03",,"79","86","73"
"CHM00056187","WENJIANG, CH","2005-07-25","0.00",,"79","87","75"
"CHM00056187","WENJIANG, CH","2005-07-26","0.00",,"79","88","72"
"CHM00056187","WENJIANG, CH","2005-07-27","0.00",,"80","90","76"
"CHM00056187","WENJIANG, CH","2005-07-28","0.02",,"78","81","75"
"CHM00056187","WENJIANG, CH","2005-07-29","2.09",,"74","77","72"
"CHM00056187","WENJIANG, CH","2005-07-30","0.00",,"76","80","74"
"CHM00056187","WENJIANG, CH","2005-07-31","0.00",,"79","85","74"
"CHM00056187","WENJIANG, CH","2005-08-01","0.00",,"79","88","76"
"CHM00056187","WENJIANG, CH","2005-08-02","0.09",,"76","80","74"
"CHM00056187","WENJIANG, CH","2005-08-03","0.02",,"78","90","67"
"CHM00056187","WENJIANG, CH","2005-08-04","0.00",,"80","91","71"
"CHM00056187","WENJIANG, CH","2005-08-05","0.76",,"74","83","70"
"CHM00056187","WENJIANG, CH","2005-08-06","0.00",,"72","75","71"
"CHM00056187","WENJIANG, CH","2005-08-07","0.79",,"71","73","69"
"CHM00056187","WENJIANG, CH","2005-08-08","1.95",,"70","71","68"
"CHM00056187","WENJIANG, CH","2005-08-09","0.32",,"72","76","70"
"CHM00056187","WENJIANG, CH","2005-08-10","0.01",,"74","79","72"
"CHM00056187","WENJIANG, CH","2005-08-11","0.07",,"77","83","73"
"CHM00056187","WENJIANG, CH","2005-08-12","0.50",,"76","78","74"
"CHM00056187","WENJIANG, CH","2005-08-13","1.11",,"76","86","71"
"CHM00056187","WENJIANG, CH","2005-08-14","0.00",,"79","89","72"
"CHM00056187","WENJIANG, CH","2005-08-15","1.37",,"80","93","73"
"CHM00056187","WENJIANG, CH","2005-08-16","0.00",,"78","87","74"
"CHM00056187","WENJIANG, CH","2005-08-17","0.00",,"76","85","72"
"CHM00056187","WENJIANG, CH","2005-08-18","0.00",,"70","77","69"
"CHM00056187","WENJIANG, CH","2005-08-19","0.14",,"69","71","67"
"CHM00056187","WENJIANG, CH","2005-08-20","0.33",,"67","73","63"
"CHM00056187","WENJIANG, CH","2005-08-21","0.08",,"71","80","66"
"CHM00056187","WENJIANG, CH","2005-08-22","0.00",,"70","74","68"
"CHM00056187","WENJIANG, CH","2005-08-23","0.00",,"73","83","66"
"CHM00056187","WENJIANG, CH","2005-08-24","0.00",,"76","85","67"
"CHM00056187","WENJIANG, CH","2005-08-25","0.00",,"74","79","71"
"CHM00056187","WENJIANG, CH","2005-08-26","0.12",,"70","74","68"
"CHM00056187","WENJIANG, CH","2005-08-27","0.56",,"68","72","65"
"CHM00056187","WENJIANG, CH","2005-08-28","0.15",,"71","78","65"
"CHM00056187","WENJIANG, CH","2005-08-29","0.00",,"74","84","65"
"CHM00056187","WENJIANG, CH","2005-08-30","0.00",,"77","87","68"
"CHM00056187","WENJIANG, CH","2005-08-31","0.00",,"76","83","72"
"CHM00056187","WENJIANG, CH","2005-09-01","0.00",,"79","89","74"
"CHM00056187","WENJIANG, CH","2005-09-02","0.00",,"80","90","74"
"CHM00056187","WENJIANG, CH","2005-09-03","0.00",,"79","91","70"
"CHM00056187","WENJIANG, CH","2005-09-04","0.15",,"72","80","67"
"CHM00056187","WENJIANG, CH","2005-09-05","0.36",,"70","75","66"
"CHM00056187","WENJIANG, CH","2005-09-06","0.02",,"72","81","66"
"CHM00056187","WENJIANG, CH","2005-09-07","0.00",,"73","81","68"
"CHM00056187","WENJIANG, CH","2005-09-08","0.00",,"74","87","65"
"CHM00056187","WENJIANG, CH","2005-09-09","0.00",,"76","88","66"
"CHM00056187","WENJIANG, CH","2005-09-10","0.00",,"77","87","71"
"CHM00056187","WENJIANG, CH","2005-09-11","0.00",,"78","88","71"
"CHM00056187","WENJIANG, CH","2005-09-12","0.00",,"78","89","72"
"CHM00056187","WENJIANG, CH","2005-09-13","0.00",,"76","83","72"
"CHM00056187","WENJIANG, CH","2005-09-14","0.00",,"77","87","71"
"CHM00056187","WENJIANG, CH","2005-09-15","0.00",,"78","85","73"
"CHM00056187","WENJIANG, CH","2005-09-16","0.00",,"73","78","71"
"CHM00056187","WENJIANG, CH","2005-09-17","0.00",,"74","89","61"
"CHM00056187","WENJIANG, CH","2005-09-18","0.00",,"76","87","66"
"CHM00056187","WENJIANG, CH","2005-09-19","0.00",,"78","87","71"
"CHM00056187","WENJIANG, CH","2005-09-20","0.04",,"79","88","73"
"CHM00056187","WENJIANG, CH","2005-09-21","0.21",,"75","82","71"
"CHM00056187","WENJIANG, CH","2005-09-22","0.00",,"72","79","68"
"CHM00056187","WENJIANG, CH","2005-09-23","0.38",,"69","75","65"
"CHM00056187","WENJIANG, CH","2005-09-24","0.00",,"68","71","66"
"CHM00056187","WENJIANG, CH","2005-09-25","0.00",,"70","77","65"
"CHM00056187","WENJIANG, CH","2005-09-26","0.13",,"67","73","65"
"CHM00056187","WENJIANG, CH","2005-09-27","0.01",,"68","72","64"
"CHM00056187","WENJIANG, CH","2005-09-28","0.01",,"69","76","64"
"CHM00056187","WENJIANG, CH","2005-09-29","0.01",,"69","72","67"
"CHM00056187","WENJIANG, CH","2005-09-30","0.00",,"70","73","68"
"CHM00056187","WENJIANG, CH","2005-10-01","0.00",,"68","70","67"
"CHM00056187","WENJIANG, CH","2005-10-02","0.03",,"68","73","65"
"CHM00056187","WENJIANG, CH","2005-10-03","0.03",,"65","72","62"
"CHM00056187","WENJIANG, CH","2005-10-04","0.00",,"65","71","62"
"CHM00056187","WENJIANG, CH","2005-10-05","0.02",,"64","68","62"
"CHM00056187","WENJIANG, CH","2005-10-06","0.04",,"65","69","62"
"CHM00056187","WENJIANG, CH","2005-10-07","0.10",,"67","79","60"
"CHM00056187","WENJIANG, CH","2005-10-08","0.00",,"65","71","62"
"CHM00056187","WENJIANG, CH","2005-10-09","0.00",,"66","75","61"
"CHM00056187","WENJIANG, CH","2005-10-10","0.00",,"66","72","61"
"CHM00056187","WENJIANG, CH","2005-10-11","0.00",,"67","73","64"
"CHM00056187","WENJIANG, CH","2005-10-12","0.00",,"67","71","65"
"CHM00056187","WENJIANG, CH","2005-10-13","0.00",,"65","69","63"
"CHM00056187","WENJIANG, CH","2005-10-14","0.00",,"62","66","59"
"CHM00056187","WENJIANG, CH","2005-10-15","0.01",,"62","72","57"
"CHM00056187","WENJIANG, CH","2005-10-16","0.00",,"61","68","56"
"CHM00056187","WENJIANG, CH","2005-10-17","0.02",,"61","64","61"
"CHM00056187","WENJIANG, CH","2005-10-18","0.03",,"61","63","60"
"CHM00056187","WENJIANG, CH","2005-10-19","0.03",,"60","62","59"
"CHM00056187","WENJIANG, CH","2005-10-20","0.00",,"61","64","59"
"CHM00056187","WENJIANG, CH","2005-10-21","0.00",,"59","62","57"
"CHM00056187","WENJIANG, CH","2005-10-22","0.13",,"56","60","54"
"CHM00056187","WENJIANG, CH","2005-10-23","0.00",,"57","63","54"
"CHM00056187","WENJIANG, CH","2005-10-24","0.00",,"61","70","55"
"CHM00056187","WENJIANG, CH","2005-10-25","0.00",,"62","69","57"
"CHM00056187","WENJIANG, CH","2005-10-26","0.00",,"60","64","58"
"CHM00056187","WENJIANG, CH","2005-10-27","0.03",,"59","63","56"
"CHM00056187","WENJIANG, CH","2005-10-28","0.01",,"57","62","53"
"CHM00056187","WENJIANG, CH","2005-10-29","0.01",,"57","68","46"
"CHM00056187","WENJIANG, CH","2005-10-30","0.00",,"59","68","56"
"CHM00056187","WENJIANG, CH","2005-10-31","0.00",,"58","63","55"
"CHM00056187","WENJIANG, CH","2005-11-01","0.00",,"57","64","51"
"CHM00056187","WENJIANG, CH","2005-11-02","0.00",,"60","69","52"
"CHM00056187","WENJIANG, CH","2005-11-03","0.00",,"60","64","58"
"CHM00056187","WENJIANG, CH","2005-11-04","0.00",,"62","71","57"
"CHM00056187","WENJIANG, CH","2005-11-05","0.00",,"64","73","59"
"CHM00056187","WENJIANG, CH","2005-11-06","0.00",,"65","75","61"
"CHM00056187","WENJIANG, CH","2005-11-07","0.00",,"61","71","53"
"CHM00056187","WENJIANG, CH","2005-11-08","0.00",,"64","69","61"
"CHM00056187","WENJIANG, CH","2005-11-09","0.00",,"64","72","60"
"CHM00056187","WENJIANG, CH","2005-11-10","0.00",,"65","73","59"
"CHM00056187","WENJIANG, CH","2005-11-11","0.00",,"64","71","58"
"CHM00056187","WENJIANG, CH","2005-11-12","0.00",,"63","66","60"
"CHM00056187","WENJIANG, CH","2005-11-13","0.03",,"60","63","57"
"CHM00056187","WENJIANG, CH","2005-11-14","0.44",,"54","57","51"
"CHM00056187","WENJIANG, CH","2005-11-15","0.00",,"52","56","49"
"CHM00056187","WENJIANG, CH","2005-11-16","0.01",,"50","52","49"
"CHM00056187","WENJIANG, CH","2005-11-17","0.02",,"49","51","48"
"CHM00056187","WENJIANG, CH","2005-11-18","0.05",,"48","51","46"
"CHM00056187","WENJIANG, CH","2005-11-19","0.05",,"48","56","42"
"CHM00056187","WENJIANG, CH","2005-11-20","0.02",,"47","50","46"
"CHM00056187","WENJIANG, CH","2005-11-21","0.00",,"48","51","46"
"CHM00056187","WENJIANG, CH","2005-11-22","0.00",,"48","50","46"
